spu_code,country,product_id
S250520003352,PT,1729845850534353834
S250311009331,PT,1729846577368701399
S250303005083,PT,1729845393539373214
S250408001779,US,1731023722944041431
S250405003896,US,1730994815856906593
S250319009218,US,1730989311247618325
S250505001313,US,1731125429099664120
S250730013316,AT,1729846881786960030
S250525009299,CZ,1729881659633670823
S250724010858,CZ,1729845990156573072
S250618020880,NL,1729881669139602087
S250523015409,PL,1729846029367351335
S250805013183,AT,1729848017747941653
S250604015232,AT,1729845985835194533
S250821004959,AT,1729851638328761190
S250618020880,BE,1729881669884156583
S250721010868,BE,1729855140951071088
S250625022809,GB,1729553828519451303
S250627010816,AT,1729842047278553341
S250608005654,AT,1729851521878104839
S250730013316,BE,1729851709107443870
S250618000964,BE,1729847763147266610
S250617017155,BE,1729873861426321970
S250730010504,BE,1729872772955084884
S250722013131,AT,1729840748094396669
S250613004575,AT,1729835726400231623
S250619010246,AT,1729841597381777447
S250530001613,AT,1729841888361749399
S250815006024,BE,1729851724670474627
S250610018732,BE,1729849173623216381
S250609005941,CZ,1729845928416942869
S250731009380,AT,1729840872100829959
S250717019059,AT,1729873205659867750
S250811010258,AT,1729845915544755130
S250618015712,AT,1729879933394393127
S250613008883,AT,1729845504552376478
S250609003677,AT,1729849555372644391
S250712015891,BE,1729847364022737664
S250804021413,AT,1729850136701409667
S250613017361,AT,1729850417191491904
S250816020810,AT,1729864259969784089
S250613015383,AT,1729842252218800998
S250618000964,AT,1729847764156193330
S250723007715,BE,1729851698892216673
S250522018484,CZ,1729841707717269763
S250530014446,CZ,1729853742259083943
S250811005600,AT,1729841055669722007
S250523015409,AT,1729850036723095591
S250712015891,AT,1729847366218390272
S250625010352,GB,1729553535415196567
S250723005578,AT,1729848931748649213
S250727012998,AT,1729851752835422497
S250812002503,BE,1729851643205032412
S250710007563,AT,1729845916564691898
S250724001839,AT,1729842101679200295
S250821003519,AT,1729835727618480327
S250613017361,BE,1729850417259256128
S250816020810,BE,1729864246917110041
S250813033063,CZ,1729850644007393714
S250811020463,AT,1729841911099005300
S250821003519,BE,1729835726431033543
S250731007712,CZ,1729846512586169193
S250524008639,AT,1729849114218830704
S250613012792,AT,1729845922467452967
S250805010617,BE,1729835734520600775
S250810009060,CZ,1729842167478459303
S250806007190,AT,1729885298565356206
S250724010746,CZ,1729841684483250719
S250818005066,AT,1729846603617638876
S250529003209,AT,1729842141084424231
S250603004905,AT,1729845964586391717
S250613014774,AT,1729840900472085399
S250618017979,AT,1729840692023236928
S250530014446,BE,1729853755368905383
S250818005066,BE,1729851669146540508
S250813033063,AT,1729850638041192882
S250810011724,GB,1729603473457387557
S250818009977,GB,1729611913445874570
S250807022845,AT,1729842023089215527
S250522018484,AT,1729841710774851843
S250723003732,AT,1729846000914176039
S250722004877,BE,1729854580785715239
S250613004575,BE,1729835726348392647
S250613008883,FR,1729542525406255262
S250816021371,AT,1729842191687129958
S250810011724,BE,1729851775366895653
S250702003827,CZ,1729851010854787479
S250728022323,AT,1729850755286997426
S250815005411,AT,1729885691139037870
S250816019393,AT,1729848435810212863
S250710006730,BE,1729847949624449586
S250702019962,AT,1729841728410983023
S250525009299,AT,1729840888065923751
S250521009457,BE,1729851662743410727
S250525009299,BE,1729881657258515111
S250621009757,BE,1729873122832324926
S250730010504,CZ,1729840680285018196
S250822011530,CZ,1729845775041992788
S250704019155,AT,1729840587793537211
S250603007518,AT,1729841857746081831
S250712002717,CZ,1729841788954319043
S250717005287,AT,1729835726129699015
S250702019962,BE,1729867252477696623
S250723003732,BE,1729851702964820007
S250627010816,CZ,1729842047889742077
S250806002612,CZ,1729841833087768741
S250522018484,PL,1729841710830622979
S250710006730,PL,1729847949700405810
S250620003782,PT,1729890803848354133
S250620003036,AT,1729851775174875175
S250724010746,AT,1729841681938553375
S250604012373,AT,1729845930543651754
S250520005036,CZ,1729841489622440477
S250529000574,AT,1729845953468405799
S250704006971,AT,1729842171737184295
S250817016889,AT,1729848873155009355
S250723001650,AT,1729848224186669929
S250529003209,BE,1729879212777707559
S250811005600,BE,1729865407044033431
S250630022813,AT,1729841770288814388
S250530003209,AT,1729842061428235194
S250723003400,AT,1729845518779979934
S250621009757,AT,1729873122044123454
S250811025074,BE,1729847550433925135
S250613014774,BE,1729860688262962071
S250723024537,FR,1729587444808718566
S250808014969,FR,1729603259188353549
S250723003732,FR,1729584345056057383
S250702003827,AT,1729851010857474455
S250810011724,AT,1729848027311282213
S250704019155,CZ,1729840584841795771
S250818005066,FR,1729611563994421724
S250607006628,DE,1729532161165269333
S250815026970,CZ,1729840861200685831
S250811025074,AT,1729851490236078095
S250527007330,AT,1729841993179633703
S250702003827,BE,1729851010735511959
S250609005941,AT,1729845932765453077
S250524002345,CZ,1729851509562251459
S250613012792,CZ,1729845918954788903
S250728013345,FR,1729589378730858498
S250723007715,AT,1729849196110780769
S250817005105,AT,1729849250176014644
S250812002503,AT,1729847970589284828
S250618017979,BE,1729846574062213440
S250613008883,CZ,1729845504658151582
S250613014774,CZ,1729840900390755223
S250528015487,CZ,1729841531138054963
S250806002612,AT,1729841833005193381
S250723020075,AT,1729852002680740058
S250730010504,AT,1729840683181250644
S250822011530,AT,1729845761439275092
S250813020432,AT,1729885701531146926
S250728013894,AT,1729835726346426567
S250607004071,AT,1729840824334981909
S250606000895,AT,1729876408311061459
S250630022813,BE,1729846571958966580
S250530003209,BE,1729868162131729338
S250530014446,AT,1729853742187059879
S250728013894,BE,1729835726038145223
S250811020463,BE,1729848485087320436
S250730013532,BE,1729836132865972423
S250717005287,BE,1729835727632636103
S250625022809,CZ,1729842562516949671
S250807022845,CZ,1729842025259178023
S250604012373,CZ,1729845930550467498
S250621009757,CZ,1729873122791299390
S250818005066,CZ,1729846603632384476
S250716013928,CZ,1729842174080359379
S250613012792,BE,1729877178370791463
S250608005654,BE,1729851522877790983
S250524008639,BE,1729851748714126192
S250529009856,BE,1729851740551682206
S250816019393,CZ,1729848436230298623
S250710007841,BE,1729836133661841607
S250807020582,BE,1729850530353813757
S250717019059,CZ,1729873204472355430
S250815005411,CZ,1729885691137989294
S250620003036,CZ,1729851774984034343
S250727012998,CZ,1729851750544808225
S250703009002,DE,1729563068310461322
S250722019638,AT,1729847376444627297
S250804021413,CZ,1729850141554940291
S250710006730,CZ,1729847950878874162
S250715020076,CZ,1729849276748897019
S250723025391,AT,1729846614044875033
S250610017121,AT,1729844904411044463
S250723001650,CZ,1729848221360561001
S250730013532,CZ,1729836132865120455
S250730013316,CZ,1729846885555411102
S250816021371,CZ,1729842191633324902
S250710007563,CZ,1729845916654803898
S250625010352,BE,1729847978813791127
S250810011724,CZ,1729848030073165861
S250731009380,CZ,1729840873214876423
S250619010246,CZ,1729841601535973415
S250816023279,CZ,1729840477782972736
S250712015891,CZ,1729847366337862400
S250731007712,AT,1729846512565853033
S250806011818,AT,1729842101957793831
S250807020582,AT,1729850530141477117
S250527005169,BE,1729851392959748639
S250705013765,CZ,1729841696125917973
S250529000574,CZ,1729845953491081255
S250625010352,CZ,1729841053502512023
S250618015712,CZ,1729879931134384167
S250610017121,CZ,1729844905343818351
S250717005287,CZ,1729835726122162375
S250710007841,CZ,1729836132964538567
S250620003782,DE,1729551233289394517
S250722004877,DE,1729582884193998887
S250618015459,AT,1729873369083320359
S250723001650,BE,1729848221755874153
S250815005411,BE,1729885690728389294
S250811010258,CZ,1729845915548687290
S250613004575,CZ,1729835726240848071
S250816019393,BE,1729848436373036031
S250524002345,BE,1729851510685014211
S250627021790,BE,1729868941028202940
S250723003732,CZ,1729846000989476903
S250618017979,CZ,1729840692562729280
S250805010617,CZ,1729835734432848071
S250815026970,AT,1729840862609906439
S250520005036,AT,1729841484538354205
S250620003782,AT,1729890801705458005
S250817005105,BE,1729849250296600884
S250610018732,PT,1729845817350330621
S250716013928,PT,1729842175769680851
S250527013039,DE,1729518710563838225
S250731024302,DE,1729595667643276206
S250728022323,DE,1729597815398898098
S250821003519,CZ,1729835727749617863
S250625022809,AT,1729841640493193895
S250810009060,AT,1729842164355406759
S250619007396,AT,1729844027390990555
S250527010670,AT,1729842091119712295
S250813020432,CZ,1729885701426420398
S250630022813,CZ,1729841768668895540
S250816023605,ES,1729611774811478336
S250723003732,ES,1729584343835383847
S250723020075,CZ,1729852000375183578
S250704006971,CZ,1729842171620857895
S250529009856,CZ,1729846434856736926
S250705013765,AT,1729841700794637077
S250710007841,AT,1729836133730392263
S250713011598,AT,1729849737198541105
S250727012998,BE,1729851750528227617
S250625022809,BE,1729881657234922151
S250817005105,CZ,1729845946865785140
S250607004071,CZ,1729840824278555413
S250620003782,CZ,1729890804450892117
S250710006730,AT,1729847950964333106
S250712003171,AT,1729842048869963971
S250530012745,AT,1729845899300411431
S250529009856,AT,1729845825163860126
S250610018732,AT,1729845818159110397
S250811025074,CZ,1729847550365374479
S250608005654,CZ,1729851522855181063
S250628008530,CZ,1729850090393934295
S250806007190,CZ,1729885298562603694
S250604015232,CZ,1729845984084662437
S250815006024,AT,1729847427040582019
S250618020880,AT,1729846027614853799
S250807022139,AT,1729841471090169895
S250730013532,AT,1729836133600303303
S250527005169,AT,1729849689652238879
S250805010617,AT,1729835733742688455
S250528015487,AT,1729841527643413299
S250702003827,DE,1729573173268748695
S250805013183,BE,1729850735740754197
S250527005169,CZ,1729849689683171871
S250616006415,CZ,1729851861616139014
S250527007330,CZ,1729841992931579943
S250712003171,CZ,1729842048890280131
S250626008669,DE,1729554750052801418
S250628008530,AT,1729850087636507095
S250625010352,AT,1729841053981645719
S250723025391,BE,1729846616026487065
S250728022323,CZ,1729850755139475890
S250713011598,CZ,1729849737062947121
S250529003209,CZ,1729842140003407911
S250723007715,HU,1729849194522974561
S250721010868,AT,1729843428762884464
S250811005600,CZ,1729841054822669207
S250618014067,GB,1729546308827650087
S250728013894,CZ,1729835726037031111
S250616006415,AT,1729851864584723206
S250619007396,BE,1729853297459042523
S250821004959,BE,1729853769650248550
S250821004959,CZ,1729853764811266918
S250710006730,DE,1729573390260869682
S250608005654,GB,1729531974735731463
S250716013928,DE,1729576813211261907
S250521009457,AT,1729847560687753255
S250522018484,BE,1729881813183011075
S250804021413,BE,1729850136704162179
S250625022809,FR,1729554106504813223
S250723003400,CZ,1729845522534996126
S250629010006,CZ,1729840672154295191
S250804021413,GR,1729850136669821315
S250811005600,GR,1729841054806088599
S250710006730,ES,1729573389037443634
S250811020463,DE,1729610935017118068
S250710007563,DE,1729570339941751738
S250613015383,CZ,1729842251068054374
S250723007715,CZ,1729849196110387553
S250610018732,CZ,1729845818110941437
S250811020463,CZ,1729841911135050100
S250603007518,CZ,1729841857575884839
S250618015459,CZ,1729873372740360231
S250603004905,CZ,1729845966356322469
S250722019638,CZ,1729847375742998881
S250723025391,CZ,1729846614193641753
S250530003209,CZ,1729842061393697722
S250815006024,CZ,1729847426669648259
S250613017361,CZ,1729850413879040320
S250625019973,DE,1729553740292986882
S250724001839,DE,1729587839383869479
S250821004959,DE,1729739634292398950
S250604015655,DE,1729539413532252685
S250616006415,DE,1729565292521233158
S250818028700,DE,1729615287038548493
S250717019059,DE,1729578539786869350
S250805013183,DE,1729605799326095637
S250528015487,GB,1729531378305768243
S250728021885,FR,1729591882255997453
S250604012373,FR,1729554499180993450
S250522018484,GB,1729517581976770819
S250529000574,DE,1729519996617136167
S250724001839,CZ,1729842101571917863
S250710005998,DE,1729570213764438639
S250721010868,DE,1729585625017129328
S250628007873,CZ,1729850911385229783
S250816020810,CZ,1729864247113586969
S250618020880,CZ,1729881668931263143
S250621009757,DE,1729595853858117950
S250801012314,GB,1729602704324204774
S250705013765,FR,1729565235725245205
S250618015459,GB,1729546297214867495
S250620003036,BE,1729851775123298343
S250806011818,CZ,1729842101884590119
S250807020582,CZ,1729850530158254333
S250613004575,GR,1729835726132254919
S250730013316,HU,1729846881827330206
S250610017121,FR,1729548048043645551
S250810011724,DE,1729603472507770917
S250713001831,DE,1729572935177116238
S250722013131,DE,1729583340934764797
S250722019638,DE,1729583123584293217
S250817016889,DE,1729613160229477195
S250523011590,DE,1729515910584507101
S250812002503,CZ,1729846494193818076
S250527010670,CZ,1729842091612870695
S250805013183,CZ,1729850747354585365
S250620003036,DE,1729547759748356135
S250609005941,DE,1729533274697997077
S250731009380,DE,1729596515571112711
S250806002612,DE,1729598907468191909
S250619007396,CZ,1729844024994207963
S250609003677,CZ,1729845914232526887
S250618000964,CZ,1729847764151015986
S250524008639,CZ,1729849112404532080
S250723005578,DE,1729584166492674301
S250730013532,GR,1729836133643163847
S250731007712,GR,1729846512634600297
S250717005287,GR,1729835726036703431
S250815026970,DE,1729609544425446151
S250809007235,DE,1729605262890212171
S250730013532,DE,1729599592660179143
S250613012792,DE,1729542526655502375
S250527013039,GB,1729518705526610193
S250527007330,HU,1729841993096075303
S250728014055,HU,1729846078686600038
S250812002503,HU,1729846496426564060
S250811010258,DE,1729604669550664634
S250618017979,DE,1729547374318754112
S250705013765,DE,1729565235724524309
S250530012745,NL,1729845897964656679
S250806007190,NL,1729885296672610990
S250723005578,CZ,1729848932569684221
S250523015409,CZ,1729850036722636839
S250818022019,DE,1729612095472114350
S250718020296,DE,1729579242937162474
S250610003739,DE,1729538226070264212
S250814018924,DE,1729608225792498189
S250613004575,DE,1729549277424621767
S250710006115,DE,1729570245214116463
S250731007712,DE,1729592928645520233
S250818005066,GR,1729851669084936668
S250524002345,DE,1729524589216962755
S250616006415,ES,1729565292364798726
S250809019657,FR,1729602797560503258
S250603007518,GB,1729524531581392935
S250525009299,DE,1729517363820010151
S250704019155,DE,1729564451768080571
S250813020432,GB,1729607228723796654
S250821004959,HU,1729853769699859302
S250712015891,HU,1729847364091681536
S250804021413,DE,1729615155479353731
S250723005578,US,1731505759648715005
S250815006024,US,1731651969071485315
S250617017155,DE,1729551840844880434
S250723020075,DE,1729584444036913370
S250730010504,DE,1729591603572021332
S250822011530,DE,1729617863353014356
S250816019112,DE,1729610360550431483
S250724012493,GB,1729586670767872763
S250805013183,GR,1729850747284199701
S250524002345,FR,1729524592893073603
S250723007715,GB,1729584320667949409
S250813015481,DE,1729609950721121099
S250702019962,IT,1729566840861006447
S250723007715,DE,1729584319186573665
S250813020432,DE,1729608165010086574
S250723003400,DE,1729584072727632030
S250818005066,DE,1729612401566390748
S250815026970,GR,1729840862630812423
S250717005287,DE,1729585457991030983
S250820030842,DE,1729614298593335756
S250612019615,DE,1729542260476713494
S250529008002,DE,1729534142287288550
S250716007139,DE,1729576676679784727
S250821036118,DE,1729615466690353677
S250806011818,DE,1729603175650138151
S250818007602,ES,1729611819266447820
S250816017202,DE,1729611845728377144
S250804006054,DE,1729600126294399819
S250815005411,DE,1729608895365880494
S250815005279,DE,1729608845338909358
S250816017202,GB,1729610327565310264
S250628007873,GB,1729577156298185175
S250718020296,GB,1729579243002305258
S250821008715,ES,1729616481636358357
S250702019962,DE,1729566840860940911
S250809019657,DE,1729602797487037402
S250727012998,DE,1729588770345687329
S250710007841,DE,1729578065555069127
S250723024537,DE,1729587444842469606
S250811025074,DE,1729604797882865679
S250803005058,DE,1729611766626425357
S250804005621,DE,1729600377226107405
S250807020582,DE,1729600641145280765
S250816023605,DE,1729611774666709312
S250806015149,DE,1729599513565174072
S250529009856,IT,1729520949301581982
S250723025391,PL,1729846616030681369
S250811010258,PT,1729845915382946746
S250702010433,DE,1729562022687775740
S250703008372,DE,1729563073245322122
S250525009299,GB,1729517364330404519
S250813022307,DE,1729623094687603277
S250618015459,DE,1729546297266706471
S250816019393,DE,1729612935919213567
S250530012745,FR,1729523632946452519
S250821003519,DE,1729617851888277703
S250520005036,US,1731237551763067421
S250725010622,DE,1729601008206714905
S250808009766,DE,1729601649854552654
S250724010746,DE,1729586670923127327
S250811008826,GB,1729604279466171263
S250627010816,GB,1729556093906819325
S250628008530,DE,1729581748171151831
S250625010352,DE,1729553535649422231
S250818009977,DE,1729611913323781002
S250716016696,DE,1729578041141074666
S250618014067,DE,1729546297211000871
S250801012314,ES,1729602704606664934
S250818005948,DE,1729614814652373835
S250820030842,GB,1729614298499029452
S250527010670,GB,1729518716104448039
S250529003209,DE,1729519990113212455
S250705003287,DE,1729564997127280952
S250821006886,DE,1729617655638760267
S250520005036,DE,1729560462090672669
S250807022845,DE,1729600660932433959
S250704006971,DE,1729567846259660839
S250528015487,DE,1729531392003513139
S250802014558,DE,1729596153278208404
S250629011669,FR,1729610700859283981
S250530001613,ES,1729524550895311767
S250524009343,US,1731257539764850727
S250728013345,DE,1729589378756286466
S250618015712,DE,1729546308937029671
S250603007518,ES,1729524531669211175
S250803005058,MX,1732275064786486797
S250804005621,MX,1732274218293626381
S250816019393,ES,1729612935923211263
S250630022813,DE,1729562304056564020
S250625022809,DE,1729554107615058599
S250815006024,DE,1729615110634117507
S250613014774,GB,1729542518873562007
S250724012493,DE,1729586671311690491
S250610017121,DE,1729548046728272495
S250702019962,GR,1729841843059792495
S250717019059,GR,1729873205069584998
S250527005169,HU,1729849686999144991
S250521009457,HU,1729847555820787751
S250801012314,DE,1729602704571996390
S250811005600,DE,1729604486071491479
S250627021790,DE,1729591669734480316
S250627010816,DE,1729556093834729725
S250522018484,DE,1729517581615405315
S250713011598,DE,1729573484539713841
S250619007396,DE,1729547329186404571
S250813022307,ES,1729623097061120589
S250716024164,DE,1729581433176431142
S250730013532,ES,1729599592673155271
S250705003287,MX,1731972653373424952
S250712015891,DE,1729572764921076480
S250613008883,DE,1729542525330954398
S250721018176,DE,1729582012333529548
S250807022845,GB,1729600660914804775
S250527007330,DE,1729518714249189415
S250730017169,DE,1729596572644317469
S250523011590,ES,1729515910564780765
S250620003036,IT,1729547759746652199
S250603004905,HU,1729845966359140517
S250727012998,HU,1729851752924944673
S250811010258,HU,1729845915540167610
S250811008826,IT,1729604279298202495
S250721008065,DE,1729587942574365515
S250530014446,DE,1729523546745182887
S250722019638,ES,1729583123590715745
S250810009060,DE,1729603423921609639
S250606000895,DE,1729531818415201235
S250727012998,IT,1729588770344638753
S250527007330,IT,1729518717695006759
S250603007518,DE,1729524531653351463
S250806007190,DE,1729599210474216110
S250629011669,DE,1729610712602548749
S250713001831,ES,1729572938778384974
S250530001613,DE,1729524553220266903
S250812002503,DE,1729605070094703068
S250617017155,ES,1729551840978901554
S250813005034,DE,1729609950234123083
S250610003739,FR,1729538231134427540
S250609003677,DE,1729532273789147175
S250806015149,GB,1729599513564780856
S250816019112,IT,1729610359909096187
S250613017361,FR,1729542531660159296
S250630022813,PL,1729841768642681140
S250713011598,US,1731451579034276145
S250816023279,AT,1729840477784348992
S250702019962,CZ,1729841843045833327
S250606000895,CZ,1729876409895001043
S250716024164,ES,1729581433015147046
S250524002345,ES,1729524589631871171
S250710007841,GB,1729578065551923399
S250807020582,GB,1729600641143576829
S250712015891,GB,1729572764925074176
S250724001839,ES,1729587837430634535
S250811025074,ES,1729604797912422415
S250820030842,IT,1729614298560633292
S250613008883,GR,1729845504649238686
S250730013316,DE,1729591694060460190
S250523015409,DE,1729517979200362535
S250608005654,US,1731281216138285831
S250723005578,ES,1729584161668831485
S250524009343,DE,1729520474100176935
S250620003782,ES,1729551234508953941
S250613017361,DE,1729542533701867840
S250818020660,DE,1729615298947029517
S250608005654,DE,1729531980287613703
S250723003400,ES,1729584072659998878
S250811020463,ES,1729610935018822004
S250604015232,ES,1729526181176580261
S250702003827,ES,1729573170891168151
S250618020880,DE,1729547839883090599
S250713001831,FR,1729572938776353358
S250703008372,ES,1729563073213143946
S250603004905,GB,1729524535782840485
S250608005654,FR,1729531974851009287
S250702003827,FR,1729573170949888407
S250807022139,GR,1729841469960984615
S250817005105,GR,1729845950193965364
S250723003732,DE,1729584344967452711
S250618000964,DE,1729555872280123954
S250818009977,ES,1729611913422609290
S250530014446,GB,1729523551179938471
S250728021885,MX,1732205548588336653
S250821003519,ES,1729617851081988295
S250529000574,US,1731235777923158055
S250718017446,DE,1729579206625499335
S250607010976,DE,1729532174342986132
S250710007563,ES,1729570339961019322
S250821035474,DE,1729616083183573517
S250529009856,ES,1729520949259442334
S250712003171,DE,1729595756442196163
S250806007190,ES,1729599210475592366
S250604015232,DE,1729526178201639077
S250530003209,DE,1729520879771818938
S250613014774,DE,1729542521091431319
S250816020810,ES,1729610415072712985
S250717019059,GB,1729578539816753766
S250813005034,ES,1729609954836061003
S250727012998,FR,1729588770345163041
S250814021413,DE,1729610881490459467
S250818013520,DE,1729615109618441035
S250806007190,FR,1729599210109967022
S250723025391,DE,1729584509234551065
S250808014969,DE,1729603259522193933
S250728014055,DE,1729591699797678950
S250723001650,DE,1729583909448424297
S250613008883,ES,1729542525353564318
S250814021413,ES,1729610881551932235
S250731021154,IT,1729598952362253269
S250816017202,IT,1729610327472970040
S250713001831,US,1731449948037419598
S250807020582,US,1731581434167136509
S250810009060,HU,1729842167552318375
S250606000895,MX,1731831286774532051
S250610003739,ES,1729538225982380436
S250724010858,ES,1729586413723621776
S250523015409,GB,1729515924441503783
S250814021413,GB,1729610883290733387
S250808014969,ES,1729603261155219981
S250812002503,IT,1729605068318677468
S250603004905,DE,1729524534640220325
S250819010566,DE,1729615863650491211
S250807022139,ES,1729600659080976423
S250816023279,DE,1729611773059176768
S250723025391,ES,1729584508593674521
S250618020880,ES,1729547839739828903
S250524008639,DE,1729516363949448048
S250731021154,DE,1729598952362580949
S250529008002,ES,1729532442270144742
S250604005180,ES,1729534182360848614
S250821035474,ES,1729616081156413965
S250805010617,GB,1729604656371570887
S250604012373,DE,1729554500045282218
S250718020296,FR,1729579242937555690
S250723001650,US,1731505119909745513
S250816017202,US,1731627851503145272
S250527010670,DE,1729518716340639783
S250731024302,ES,1729595668492032942
S250616010392,ES,1729543289855974180
S250718020296,IT,1729579242973731562
S250618020880,GB,1729547461191768743
S250813033063,NL,1729850638032804274
S250530003209,NL,1729842061370366906
S250523015409,ES,1729517979883903015
S250818022019,IT,1729612095472573102
S250618015459,IT,1729546308692187175
S250618000964,IT,1729555872223631922
S250607004071,ES,1729532223315876629
S250718017446,IT,1729579206698571975
S250807022139,DE,1729600659121346599
S250627021790,ES,1729591669351291324
S250810011724,ES,1729603472481687589
S250805013183,ES,1729605800116525333
S250530012745,DE,1729523632996390951
S250818007602,DE,1729611819322874316
S250724010746,ES,1729586670922734111
S250727012998,ES,1729588770221103393
S250613017361,ES,1729542531771177280
S250527010670,GR,1729842091056732199
S250616010392,IT,1729543279677381412
S250821006886,GB,1729617654922451787
S250818005066,ES,1729611563993504220
S250723012167,DE,1729587691898312917
S250821004959,ES,1729739638268599142
S250819010566,ES,1729615861197478731
S250527007330,ES,1729518714249910311
S250822011530,ES,1729617863340169300
S250730010504,ES,1729591608715876436
S250724010858,AT,1729845992063605136
S250628007873,AT,1729850914571786711
S250628007873,BE,1729850911312484823
S250722013131,CZ,1729840754172008701
S250817005105,DE,1729610888097601844
S250731021154,ES,1729598953025674197
S250816017202,ES,1729610327104657720
S250808009766,GB,1729601817259448910
S250524009343,IT,1729520474231117863
S250716013928,ES,1729576814835047379
S250625010352,ES,1729553535721577367
S250613014774,ES,1729542523752192919
S250728022323,ES,1729597815732410802
S250625010352,US,1731358902899807127
S250619010246,IT,1729547324722616359
S250527005169,DE,1729581106089663007
S250805010617,DE,1729604656333363399
S250728021885,ES,1729591882257635853
S250607010976,GB,1729532181358680468
S250619007396,FR,1729547329436686555
S250723020075,ES,1729584443901974746
S250529009856,DE,1729520949171296414
S250817005105,ES,1729610888096880948
S250802014558,ES,1729596153126754708
S250731007712,ES,1729592928647224169
S250728013894,DE,1729600636567853255
S250607004071,DE,1729532223713155861
S250815026970,ES,1729609544503368455
S250524008639,ES,1729516361683540848
S250618015459,ES,1729546308683339815
S250818005029,ES,1729615117333011275
S250817016889,IT,1729613161302563659
S250716007139,IT,1729576677488564503
S250520005036,FR,1729560462026578461
S250524009343,ES,1729520498239641639
S250618014067,FR,1729546297188587559
S250710006115,FR,1729570249327549039
S250629011669,ES,1729610700836149773
S250725010622,ES,1729601008220411929
S250713011598,ES,1729573484539189553
S250818028700,ES,1729615286999751181
S250724010858,DE,1729586413010065808
S250524002345,AT,1729851509619202243
S250530012745,CZ,1729845898131183655
S250721010868,CZ,1729843428722841968
S250618000964,PT,1729847762691201586
S250527010670,PT,1729842091147630631
S250728014055,PT,1729846075643632486
S250813020432,PT,1729885702221044398
S250527013039,ES,1729518705451505937
S250809019657,GB,1729602796012870618
S250613012792,ES,1729542526484650023
S250628007873,ES,1729577163858745815
S250722004877,MX,1732157011711132711
S250811010258,MX,1732363908342384570
S250627021790,GB,1729566013806188988
S250804006054,IT,1729600128005741387
S250723003400,IT,1729584073305200798
S250618020880,IT,1729547850083703463
S250703008372,GB,1729563076643429258
S250813033063,GR,1729850638017665458
S250613014774,GR,1729840900474117015
S250731007712,HU,1729846512287128425
S250613008883,HU,1729845504646813854
S250529003209,IT,1729519985435645991
S250723020075,IT,1729584444795033818
S250728021885,DE,1729591880033933837
S250818005029,DE,1729615117533289291
S250702019962,FR,1729566840844229231
S250527005169,GB,1729518708956305951
S250625022809,ES,1729554107669060263
S250523015409,GR,1729850036764579879
S250725010622,FR,1729601008222771225
S250730013316,ES,1729591694057642142
S250805010617,ES,1729604657511897287
S250806002612,ES,1729598907439290533
S250716016696,FR,1729578037666618090
S250629010006,FR,1729557937547287447
S250817005105,FR,1729610888614091060
S250818013520,ES,1729615109917743947
S250813033063,IT,1729615860818287026
S250818022019,FR,1729612097356012206
S250724010746,FR,1729586671424674335
S250603007518,IT,1729524531654203431
S250528015487,MX,1731697864054179635
S250818005066,IT,1729612398836947420
S250813015481,FR,1729609950720465739
S250610018732,DE,1729536872262179069
S250718020296,ES,1729579243001912042
S250818022019,ES,1729612097356470958
S250728014055,FR,1729591697916468070
S250811005600,ES,1729604487864621975
S250629010006,ES,1729563000677047191
S250807020582,ES,1729600639154428157
S250604005180,DE,1729534138112121062
S250608005654,GR,1729851523007879943
S250723025391,GR,1729846614190430489
S250612019615,ES,1729542260715723286
S250805010617,PL,1729835733870811335
S250619007396,PL,1729844024910649563
S250815026970,PT,1729840861156514567
S250621009757,PT,1729873121422907710
S250613004575,GB,1729549277378549959
S250728013345,ES,1729589378768672770
S250607006628,ES,1729532161061198165
S250821004959,FR,1729739638465272678
S250822011530,FR,1729617863319525460
S250807022845,FR,1729600660912773159
S250821008715,GB,1729616481635965141
S250721008065,GB,1729587942444407627
S250521009457,GR,1729847560651577383
S250527007330,FR,1729518717597095975
S250529009856,FR,1729520949168871582
S250613014774,IT,1729542523722308503
S250618015712,IT,1729546297260415015
S250712015891,ES,1729572764477987584
S250811008826,DE,1729604277434293119
S250628007873,DE,1729577163759065559
S250821008715,DE,1729616482276907221
S250713011598,FR,1729573484446325041
S250530014446,FR,1729523551300917927
S250815026970,FR,1729609544387894023
S250813020432,ES,1729608165154265774
S250619010246,ES,1729547328865277991
S250620003036,PT,1729851775110191143
S250807022139,PT,1729841471332259879
S250724010746,HU,1729841684482857503
S250619007396,HU,1729844025070622939
S250525009299,ES,1729517364349803175
S250530001613,FR,1729524553253231511
S250710006115,ES,1729570245213723247
S250618017979,FR,1729547379552524608
S250712002717,AT,1729841787406162115
S250625022809,IT,1729554106652138151
S250530001613,IT,1729524553074056087
S250816023279,ES,1729611778773850432
S250527005169,FR,1729581104042056223
S250724010746,GR,1729841684594203167
S250710006730,GR,1729847949632182834
S250818005066,HU,1729846603634809308
S250723003732,HU,1729846000915224615
S250813020432,HU,1729885701820160686
S250723025391,HU,1729846615893842201
S250722013131,HU,1729840754165258493
S250804005621,ES,1729600377945168397
S250627010816,ES,1729562746794449149
S250810009060,GB,1729603423922396071
S250818028700,FR,1729615286967441933
S250702019962,ES,1729566840861858415
S250809019657,ES,1729602797462723546
S250815006024,ES,1729615108065171843
